"benchmark","logging_algorithm","database","VFS","phase","scale_factor","value","unit","test-specific-info","threads","bloom_filter"
______________________________________________________
			New test run
______________________________________________________
"SSB","DuckDB","DuckDB","none","evaluation","5","0.101925","s","q2.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.153155","s","q3.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.0924683","s","q3.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.0831183","s","q3.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.0825712","s","q3.4","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.219426","s","q4.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.224333","s","q4.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.126961","s","q4.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.124311","s","q1.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.138295","s","q1.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.126377","s","q1.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.122989","s","q2.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.11467","s","q2.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.102114","s","q2.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.152243","s","q3.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.0931999","s","q3.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.0829526","s","q3.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.0825432","s","q3.4","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.22031","s","q4.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.224441","s","q4.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.129068","s","q4.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.124952","s","q1.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.138952","s","q1.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.122802","s","q1.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.122806","s","q2.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.114056","s","q2.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.101761","s","q2.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.153088","s","q3.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.0930457","s","q3.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.0832423","s","q3.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.0824798","s","q3.4","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.220961","s","q4.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.225425","s","q4.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","5","0.127838","s","q4.3","4",""
"TATP","SQLite","SQLite","PMem","loading","10000","232","ms","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","10000","44588.8","tps","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","10000","44931.1","tps","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","10000","44690.5","tps","","1",""
"TATP","SQLite","SQLite","unix","loading","10000","719","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000","39963","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000","40161.5","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000","40047.5","tps","","1",""
"TATP","SQLite","msc-dense","PMem","loading","10000","423","ms","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","10000","52215","tps","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","10000","52253.8","tps","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","10000","52130.4","tps","","1",""
"TATP","SQLite","msc-large","PMem","loading","10000","370","ms","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","10000","52699.4","tps","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","10000","52350.1","tps","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","10000","52341.1","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","10000","1904.27","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","10000","1903.12","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","10000","1900.42","tps","","1",""
"TATP","SQLite","SQLite","PMem","loading","100000","2772","ms","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","100000","41412.3","tps","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","100000","41505.2","tps","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","100000","41146.4","tps","","1",""
"TATP","SQLite","SQLite","unix","loading","100000","8817","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","100000","34394","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","100000","34631.1","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","100000","34383.2","tps","","1",""
"TATP","SQLite","msc-dense","PMem","loading","100000","4915","ms","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","100000","46050.1","tps","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","100000","46272.3","tps","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","100000","45879.2","tps","","1",""
"TATP","SQLite","msc-large","PMem","loading","100000","4251","ms","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","100000","46415.9","tps","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","100000","46512.3","tps","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","100000","46578.6","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","100000","306.167","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","100000","299.467","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","100000","300.833","tps","","1",""
"TATP","SQLite","SQLite","PMem","loading","1000000","28917","ms","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","1000000","38594.5","tps","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","1000000","38608.4","tps","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","1000000","38630.6","tps","","1",""
"TATP","SQLite","SQLite","unix","loading","1000000","91591","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","1000000","31949.1","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","1000000","32028.9","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","1000000","31668.3","tps","","1",""
"TATP","SQLite","msc-dense","PMem","loading","1000000","50366","ms","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","1000000","42347.3","tps","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","1000000","42198.3","tps","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","1000000","48107.3","tps","","1",""
"TATP","SQLite","msc-large","PMem","loading","1000000","44316","ms","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","1000000","42629.2","tps","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","1000000","42643.4","tps","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","1000000","42389.2","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","1000000","30.1","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","1000000","31.7667","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","1000000","30.6","tps","","1",""
"TATP","SQLite","SQLite","PMem","loading","10000000","559334","ms","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","10000000","36401.9","tps","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","10000000","36556.2","tps","","1",""
"TATP","SQLite","SQLite","PMem","evaluation","10000000","36597.9","tps","","1",""
"TATP","SQLite","SQLite","unix","loading","10000000","1275081","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000000","28182.5","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000000","28621","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000000","28431.2","tps","","1",""
"TATP","SQLite","msc-dense","PMem","loading","10000000","740937","ms","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","10000000","38652.2","tps","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","10000000","39000.6","tps","","1",""
"TATP","SQLite","msc-dense","PMem","evaluation","10000000","38857.1","tps","","1",""
"TATP","SQLite","msc-large","PMem","loading","10000000","688742","ms","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","10000000","39597.1","tps","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","10000000","39237.4","tps","","1",""
"TATP","SQLite","msc-large","PMem","evaluation","10000000","39924.3","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","10000000","2.11667","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","10000000","3.06667","tps","","1",""
"TATP","DuckDB","DuckDB","none","evaluation","10000000","2.51667","tps","","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","100000","136865","tps","0.9","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","100000","137978","tps","0.9","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","100000","137345","tps","0.9","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","100000","115144","tps","0.5","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","100000","120704","tps","0.5","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","100000","121722","tps","0.5","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","100000","104200","tps","0.1","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","100000","100040","tps","0.1","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","100000","104114","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","37329.2","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","37261.1","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","37532.7","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","35216.2","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","34457.3","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","32170.3","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","32277.8","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","33279.8","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","33175.1","tps","0.1","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","100000","147827","tps","0.9","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","100000","138740","tps","0.9","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","100000","139026","tps","0.9","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","100000","123681","tps","0.5","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","100000","117425","tps","0.5","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","100000","123307","tps","0.5","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","100000","105169","tps","0.1","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","100000","105473","tps","0.1","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","100000","106045","tps","0.1","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","100000","139625","tps","0.9","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","100000","139148","tps","0.9","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","100000","138998","tps","0.9","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","100000","122142","tps","0.5","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","100000","121737","tps","0.5","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","100000","122132","tps","0.5","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","100000","105185","tps","0.1","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","100000","103874","tps","0.1","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","100000","105368","tps","0.1","1",""
"BLOB","DuckDB","DuckDB","none","evaluation","100000","13193","tps","0.9","",""
"BLOB","DuckDB","DuckDB","none","evaluation","100000","13494.5","tps","0.9","",""
"BLOB","DuckDB","DuckDB","none","evaluation","100000","12584.2","tps","0.9","",""
"BLOB","DuckDB","DuckDB","none","evaluation","100000","2561.45","tps","0.5","",""
"BLOB","DuckDB","DuckDB","none","evaluation","100000","2616.32","tps","0.5","",""
"BLOB","DuckDB","DuckDB","none","evaluation","100000","2814.45","tps","0.5","",""
"BLOB","DuckDB","DuckDB","none","evaluation","100000","1470.48","tps","0.1","",""
"BLOB","DuckDB","DuckDB","none","evaluation","100000","1442.72","tps","0.1","",""
"BLOB","DuckDB","DuckDB","none","evaluation","100000","1426.05","tps","0.1","",""
"BLOB","SQLite","SQLite","PMem","evaluation","1000000","8192.2","tps","0.9","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","1000000","8384.55","tps","0.9","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","1000000","8365.83","tps","0.9","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","1000000","4865.9","tps","0.5","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","1000000","5149.88","tps","0.5","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","1000000","5039.83","tps","0.5","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","1000000","3936.9","tps","0.1","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","1000000","3928.75","tps","0.1","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","1000000","3937.17","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","1000000","3289.1","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","1000000","3276.12","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","1000000","3296.88","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","1000000","2529.53","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","1000000","2611.32","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","1000000","2537.52","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","1000000","2254.62","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","1000000","2261.3","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","1000000","2266.67","tps","0.1","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","1000000","8430.73","tps","0.9","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","1000000","7917.23","tps","0.9","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","1000000","8403.95","tps","0.9","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","1000000","4969.53","tps","0.5","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","1000000","5118.15","tps","0.5","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","1000000","5140.47","tps","0.5","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","1000000","3777.48","tps","0.1","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","1000000","3926.92","tps","0.1","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","1000000","3904.48","tps","0.1","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","1000000","7957.95","tps","0.9","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","1000000","8380.52","tps","0.9","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","1000000","8384.92","tps","0.9","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","1000000","5125.32","tps","0.5","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","1000000","5125.77","tps","0.5","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","1000000","4925.75","tps","0.5","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","1000000","3904.5","tps","0.1","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","1000000","3807.87","tps","0.1","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","1000000","3921","tps","0.1","1",""
"BLOB","DuckDB","DuckDB","none","evaluation","1000000","1685.52","tps","0.9","",""
"BLOB","DuckDB","DuckDB","none","evaluation","1000000","1654.95","tps","0.9","",""
"BLOB","DuckDB","DuckDB","none","evaluation","1000000","1642.63","tps","0.9","",""
"BLOB","DuckDB","DuckDB","none","evaluation","1000000","331.9","tps","0.5","",""
"BLOB","DuckDB","DuckDB","none","evaluation","1000000","333.55","tps","0.5","",""
"BLOB","DuckDB","DuckDB","none","evaluation","1000000","340.2","tps","0.5","",""
"BLOB","DuckDB","DuckDB","none","evaluation","1000000","186.433","tps","0.1","",""
"BLOB","DuckDB","DuckDB","none","evaluation","1000000","186.35","tps","0.1","",""
"BLOB","DuckDB","DuckDB","none","evaluation","1000000","185.867","tps","0.1","",""
"BLOB","SQLite","SQLite","PMem","evaluation","10000000","842.1","tps","0.9","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","10000000","851.95","tps","0.9","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","10000000","841.067","tps","0.9","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","10000000","543.233","tps","0.5","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","10000000","539.783","tps","0.5","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","10000000","536.683","tps","0.5","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","10000000","417.45","tps","0.1","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","10000000","417.383","tps","0.1","1",""
"BLOB","SQLite","SQLite","PMem","evaluation","10000000","417.45","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","10000000","311.883","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","10000000","306.75","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","10000000","310.783","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","10000000","259.567","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","10000000","259.933","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","10000000","261","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","10000000","229.217","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","10000000","229.75","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","10000000","228.9","tps","0.1","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","10000000","847.3","tps","0.9","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","10000000","851.933","tps","0.9","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","10000000","846.833","tps","0.9","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","10000000","541.017","tps","0.5","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","10000000","538.267","tps","0.5","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","10000000","535.45","tps","0.5","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","10000000","419.6","tps","0.1","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","10000000","413.083","tps","0.1","1",""
"BLOB","SQLite","msc-dense","PMem","evaluation","10000000","419.517","tps","0.1","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","10000000","840.85","tps","0.9","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","10000000","843.75","tps","0.9","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","10000000","799.817","tps","0.9","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","10000000","539.367","tps","0.5","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","10000000","531.85","tps","0.5","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","10000000","540.983","tps","0.5","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","10000000","418.033","tps","0.1","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","10000000","418.833","tps","0.1","1",""
"BLOB","SQLite","msc-large","PMem","evaluation","10000000","403.633","tps","0.1","1",""
"BLOB","DuckDB","DuckDB","none","evaluation","10000000","189.467","tps","0.9","",""
"BLOB","DuckDB","DuckDB","none","evaluation","10000000","196","tps","0.9","",""
