"benchmark","database","VFS","phase","scale_factor","value","unit","test-specific-info","threads"
n______________________________________________________
			New test run
______________________________________________________
"SSB-0","SQLite","PMem","evaluation"2","0.70584","s","q2.3","1"
"SSB-0","SQLite","PMem","evaluation"2","1.78254","s","q3.1","1"
"SSB-0","SQLite","PMem","evaluation"2","0.745842","s","q3.2","1"
"SSB-0","SQLite","PMem","evaluation"2","0.687686","s","q3.3","1"
"SSB-0","SQLite","PMem","evaluation"2","0.686022","s","q3.4","1"
"SSB-0","SQLite","PMem","evaluation"2","1.4019","s","q4.1","1"
"SSB-0","SQLite","PMem","evaluation"2","1.30646","s","q4.2","1"
"SSB-0","SQLite","PMem","evaluation"2","1.06797","s","q4.3","1"
"SSB-0","SQLite","PMem","evaluation"2","1.16492","s","q1.1","1"
"SSB-0","SQLite","PMem","evaluation"2","0.77958","s","q1.2","1"
"SSB-0","SQLite","PMem","evaluation"2","0.748302","s","q1.3","1"
"SSB-0","SQLite","PMem","evaluation"2","0.92007","s","q2.1","1"
"SSB-0","SQLite","PMem","evaluation"2","0.728425","s","q2.2","1"
"SSB-0","SQLite","PMem","evaluation"2","0.68291","s","q2.3","1"
"SSB-0","SQLite","PMem","evaluation"2","1.76884","s","q3.1","1"
"SSB-0","SQLite","PMem","evaluation"2","0.721903","s","q3.2","1"
"SSB-0","SQLite","PMem","evaluation"2","0.665991","s","q3.3","1"
"SSB-0","SQLite","PMem","evaluation"2","0.661383","s","q3.4","1"
"SSB-0","SQLite","PMem","evaluation"2","1.37061","s","q4.1","1"
"SSB-0","SQLite","PMem","evaluation"2","1.30058","s","q4.2","1"
"SSB-0","SQLite","PMem","evaluation"2","1.05762","s","q4.3","1"
"SSB-524288","SQLite","unix","evaluation"2","2.26686","s","q1.1","1"
"SSB-524288","SQLite","unix","evaluation"2","1.56651","s","q1.2","1"
"SSB-524288","SQLite","unix","evaluation"2","1.26963","s","q1.3","1"
"SSB-524288","SQLite","unix","evaluation"2","27.7794","s","q2.1","1"
"SSB-524288","SQLite","unix","evaluation"2","27.1561","s","q2.2","1"
"SSB-524288","SQLite","unix","evaluation"2","26.6803","s","q2.3","1"
"SSB-524288","SQLite","unix","evaluation"2","11.0856","s","q3.1","1"
"SSB-524288","SQLite","unix","evaluation"2","8.06942","s","q3.2","1"
"SSB-524288","SQLite","unix","evaluation"2","7.76601","s","q3.3","1"
"SSB-524288","SQLite","unix","evaluation"2","7.75962","s","q3.4","1"
"SSB-524288","SQLite","unix","evaluation"2","11.8885","s","q4.1","1"
"SSB-524288","SQLite","unix","evaluation"2","6.91307","s","q4.2","1"
"SSB-524288","SQLite","unix","evaluation"2","6.62775","s","q4.3","1"
"SSB-524288","SQLite","unix","evaluation"2","2.19658","s","q1.1","1"
"SSB-524288","SQLite","unix","evaluation"2","1.54895","s","q1.2","1"
"SSB-524288","SQLite","unix","evaluation"2","1.24858","s","q1.3","1"
"SSB-524288","SQLite","unix","evaluation"2","27.1842","s","q2.1","1"
"SSB-524288","SQLite","unix","evaluation"2","26.4507","s","q2.2","1"
"SSB-524288","SQLite","unix","evaluation"2","26.0225","s","q2.3","1"
"SSB-524288","SQLite","unix","evaluation"2","10.975","s","q3.1","1"
"SSB-524288","SQLite","unix","evaluation"2","7.88938","s","q3.2","1"
"SSB-524288","SQLite","unix","evaluation"2","7.6698","s","q3.3","1"
