______________________________________________________
			Unix cache=1gb
______________________________________________________
"SSB","SQLite","SQLite","unix","evaluation","2","0.995392","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.863838","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.857957","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","2.53836","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.86871","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.2495","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","2.25594","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.985501","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.927772","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.4708","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.00436","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.893347","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","3.21794","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.993999","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.859847","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","0.847856","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","2.51424","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.84527","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.24323","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","5.66696","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","3.92354","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","3.1745","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","57.1453","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","56.6428","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","56.3893","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","29.5601","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","21.3143","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","20.5999","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","20.5691","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","32.2073","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","22.915","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","20.06","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","5.57627","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","3.96921","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","3.14968","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","56.4217","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","55.6221","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","55.9687","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","29.3247","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","20.8065","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","20.2019","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","20.1276","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","32.02","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","22.7221","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","19.6724","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","5.54969","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","3.92634","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","3.13646","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","56.5574","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","55.9014","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","56.0246","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","29.5824","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","21.013","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","20.3056","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","20.2524","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","32.2381","s","q4.1","1","0"
